"","threshold.value","Year","Fire_Name","Fire_ID","Country","Sky_Island","pc1","pc2","pland","clumpy","nndist.cv"
"5886",500,2003,"HELENS 2","NPS-IMROSAGU-3001-20030617","US","RINCON",5.54978319009145,-3.9696843624115,0.428571428571429,NA,NA
"5887",510,2003,"HELENS 2","NPS-IMROSAGU-3001-20030617","US","RINCON",5.54978319009145,-3.9696843624115,0.428571428571429,NA,NA
"5888",520,2003,"HELENS 2","NPS-IMROSAGU-3001-20030617","US","RINCON",5.54978319009145,-3.9696843624115,0.4,7.59999999999999,0
"5889",530,2003,"HELENS 2","NPS-IMROSAGU-3001-20030617","US","RINCON",5.54978319009145,-3.9696843624115,0.4,7.59999999999999,0
"5890",540,2003,"HELENS 2","NPS-IMROSAGU-3001-20030617","US","RINCON",5.54978319009145,-3.9696843624115,0.4,7.59999999999999,0
"5891",550,2003,"HELENS 2","NPS-IMROSAGU-3001-20030617","US","RINCON",5.54978319009145,-3.9696843624115,0.371428571428571,4.58695652173913,0
"5892",560,2003,"HELENS 2","NPS-IMROSAGU-3001-20030617","US","RINCON",5.54978319009145,-3.9696843624115,0.371428571428571,4.58695652173913,0
"5893",570,2003,"HELENS 2","NPS-IMROSAGU-3001-20030617","US","RINCON",5.54978319009145,-3.9696843624115,0.371428571428571,4.58695652173913,0
"5894",580,2003,"HELENS 2","NPS-IMROSAGU-3001-20030617","US","RINCON",5.54978319009145,-3.9696843624115,0.342857142857143,2.81818181818182,0
"5895",590,2003,"HELENS 2","NPS-IMROSAGU-3001-20030617","US","RINCON",5.54978319009145,-3.9696843624115,0.314285714285714,2.125,0
"5896",600,2003,"HELENS 2","NPS-IMROSAGU-3001-20030617","US","RINCON",5.54978319009145,-3.9696843624115,0.314285714285714,2.125,0
"5897",610,2003,"HELENS 2","NPS-IMROSAGU-3001-20030617","US","RINCON",5.54978319009145,-3.9696843624115,0.314285714285714,2.125,0
"5898",620,2003,"HELENS 2","NPS-IMROSAGU-3001-20030617","US","RINCON",5.54978319009145,-3.9696843624115,0.314285714285714,2.125,0
"5899",630,2003,"HELENS 2","NPS-IMROSAGU-3001-20030617","US","RINCON",5.54978319009145,-3.9696843624115,0.228571428571429,1.61224489795918,0
"5900",640,2003,"HELENS 2","NPS-IMROSAGU-3001-20030617","US","RINCON",5.54978319009145,-3.9696843624115,0.2,1.85227272727273,NA
"5901",650,2003,"HELENS 2","NPS-IMROSAGU-3001-20030617","US","RINCON",5.54978319009145,-3.9696843624115,0.2,1.85227272727273,NA
"5902",450,1998,"CHIMENEA","NPS-IMROSAGU-9813-19981008","US","RINCON",5.42404805530201,-3.72368056123907,0.35,2.51515151515152,0
"5903",460,1998,"CHIMENEA","NPS-IMROSAGU-9813-19981008","US","RINCON",5.42404805530201,-3.72368056123907,0.35,2.51515151515152,0
"5904",470,1998,"CHIMENEA","NPS-IMROSAGU-9813-19981008","US","RINCON",5.42404805530201,-3.72368056123907,0.35,2.51515151515152,0
"5905",480,1998,"CHIMENEA","NPS-IMROSAGU-9813-19981008","US","RINCON",5.42404805530201,-3.72368056123907,0.35,2.51515151515152,0
"5906",490,1998,"CHIMENEA","NPS-IMROSAGU-9813-19981008","US","RINCON",5.42404805530201,-3.72368056123907,0.35,2.51515151515152,0
"5907",500,1998,"CHIMENEA","NPS-IMROSAGU-9813-19981008","US","RINCON",5.42404805530201,-3.72368056123907,0.35,2.51515151515152,0
"5908",510,1998,"CHIMENEA","NPS-IMROSAGU-9813-19981008","US","RINCON",5.42404805530201,-3.72368056123907,0.35,2.51515151515152,0
"5909",520,1998,"CHIMENEA","NPS-IMROSAGU-9813-19981008","US","RINCON",5.42404805530201,-3.72368056123907,0.35,2.51515151515152,0
"5910",530,1998,"CHIMENEA","NPS-IMROSAGU-9813-19981008","US","RINCON",5.42404805530201,-3.72368056123907,0.35,2.51515151515152,0
"5911",540,1998,"CHIMENEA","NPS-IMROSAGU-9813-19981008","US","RINCON",5.42404805530201,-3.72368056123907,0.35,2.51515151515152,0
"5912",550,1998,"CHIMENEA","NPS-IMROSAGU-9813-19981008","US","RINCON",5.42404805530201,-3.72368056123907,0.35,2.51515151515152,0
"5913",560,1998,"CHIMENEA","NPS-IMROSAGU-9813-19981008","US","RINCON",5.42404805530201,-3.72368056123907,0.35,2.51515151515152,0
"5914",570,1998,"CHIMENEA","NPS-IMROSAGU-9813-19981008","US","RINCON",5.42404805530201,-3.72368056123907,0.35,2.51515151515152,0
"5915",580,1998,"CHIMENEA","NPS-IMROSAGU-9813-19981008","US","RINCON",5.42404805530201,-3.72368056123907,0.35,2.51515151515152,0
"5916",590,1998,"CHIMENEA","NPS-IMROSAGU-9813-19981008","US","RINCON",5.42404805530201,-3.72368056123907,0.3,2,NA
"5917",600,1998,"CHIMENEA","NPS-IMROSAGU-9813-19981008","US","RINCON",5.42404805530201,-3.72368056123907,0.25,1.85714285714286,NA
"5918",610,1998,"CHIMENEA","NPS-IMROSAGU-9813-19981008","US","RINCON",5.42404805530201,-3.72368056123907,0.25,1.85714285714286,NA
"5919",620,1998,"CHIMENEA","NPS-IMROSAGU-9813-19981008","US","RINCON",5.42404805530201,-3.72368056123907,0.25,1.85714285714286,NA
"5920",630,1998,"CHIMENEA","NPS-IMROSAGU-9813-19981008","US","RINCON",5.42404805530201,-3.72368056123907,0.25,1.85714285714286,NA
"5921",640,1998,"CHIMENEA","NPS-IMROSAGU-9813-19981008","US","RINCON",5.42404805530201,-3.72368056123907,0.25,1.85714285714286,NA
"5922",650,1998,"CHIMENEA","NPS-IMROSAGU-9813-19981008","US","RINCON",5.42404805530201,-3.72368056123907,0.25,1.85714285714286,NA
"5923",450,1999,"BOX CANYON","NPS-IMROSAGU-9910-19990618","US","RINCON",1.72476431037541,-1.44658507020385,0.0888888888888889,2.21052631578947,0
"5924",460,1999,"BOX CANYON","NPS-IMROSAGU-9910-19990618","US","RINCON",1.72476431037541,-1.44658507020385,0.0444444444444444,-24,0
"5925",470,1999,"BOX CANYON","NPS-IMROSAGU-9910-19990618","US","RINCON",1.72476431037541,-1.44658507020385,0.0444444444444444,-24,0
"5926",480,1999,"BOX CANYON","NPS-IMROSAGU-9910-19990618","US","RINCON",1.72476431037541,-1.44658507020385,0.0444444444444444,-24,0
"5927",490,1999,"BOX CANYON","NPS-IMROSAGU-9910-19990618","US","RINCON",1.72476431037541,-1.44658507020385,0.0444444444444444,-24,0
"5928",500,1999,"BOX CANYON","NPS-IMROSAGU-9910-19990618","US","RINCON",1.72476431037541,-1.44658507020385,0.0444444444444444,-24,0
"5929",510,1999,"BOX CANYON","NPS-IMROSAGU-9910-19990618","US","RINCON",1.72476431037541,-1.44658507020385,0.0444444444444444,-24,0
"5930",520,1999,"BOX CANYON","NPS-IMROSAGU-9910-19990618","US","RINCON",1.72476431037541,-1.44658507020385,0.0222222222222222,-1,NA
"5931",530,1999,"BOX CANYON","NPS-IMROSAGU-9910-19990618","US","RINCON",1.72476431037541,-1.44658507020385,0.0222222222222222,-1,NA
"5932",540,1999,"BOX CANYON","NPS-IMROSAGU-9910-19990618","US","RINCON",1.72476431037541,-1.44658507020385,0.0222222222222222,-1,NA
"5933",550,1999,"BOX CANYON","NPS-IMROSAGU-9910-19990618","US","RINCON",1.72476431037541,-1.44658507020385,0.0222222222222222,-1,NA
"5934",560,1999,"BOX CANYON","NPS-IMROSAGU-9910-19990618","US","RINCON",1.72476431037541,-1.44658507020385,0.0222222222222222,-1,NA
"5935",570,1999,"BOX CANYON","NPS-IMROSAGU-9910-19990618","US","RINCON",1.72476431037541,-1.44658507020385,0.0222222222222222,-1,NA
"5936",580,1999,"BOX CANYON","NPS-IMROSAGU-9910-19990618","US","RINCON",1.72476431037541,-1.44658507020385,0.0222222222222222,-1,NA
"5937",590,1999,"BOX CANYON","NPS-IMROSAGU-9910-19990618","US","RINCON",1.72476431037541,-1.44658507020385,0.0222222222222222,-1,NA
"5938",600,1999,"BOX CANYON","NPS-IMROSAGU-9910-19990618","US","RINCON",1.72476431037541,-1.44658507020385,0.0222222222222222,-1,NA
"5939",610,1999,"BOX CANYON","NPS-IMROSAGU-9910-19990618","US","RINCON",1.72476431037541,-1.44658507020385,0.0222222222222222,-1,NA
"5940",620,1999,"BOX CANYON","NPS-IMROSAGU-9910-19990618","US","RINCON",1.72476431037541,-1.44658507020385,0.0222222222222222,-1,NA
"5941",630,1999,"BOX CANYON","NPS-IMROSAGU-9910-19990618","US","RINCON",1.72476431037541,-1.44658507020385,0.0222222222222222,-1,NA
"5942",640,1999,"BOX CANYON","NPS-IMROSAGU-9910-19990618","US","RINCON",1.72476431037541,-1.44658507020385,0.0222222222222222,-1,NA
"5943",650,1999,"BOX CANYON","NPS-IMROSAGU-9910-19990618","US","RINCON",1.72476431037541,-1.44658507020385,0,NA,NA
"5944",450,1989,"PELONCILLO-PAN-DURO-19890813","PELONCILLO-PAN-DURO-19890813","MEX","PELONCILLO - PAN DURO",5.10161698027833,-1.68642481105173,0.350649350649351,2.26418439716312,0
"5945",460,1989,"PELONCILLO-PAN-DURO-19890813","PELONCILLO-PAN-DURO-19890813","MEX","PELONCILLO - PAN DURO",5.10161698027833,-1.68642481105173,0.350649350649351,2.26418439716312,0
"5946",470,1989,"PELONCILLO-PAN-DURO-19890813","PELONCILLO-PAN-DURO-19890813","MEX","PELONCILLO - PAN DURO",5.10161698027833,-1.68642481105173,0.350649350649351,2.26418439716312,0
"5947",480,1989,"PELONCILLO-PAN-DURO-19890813","PELONCILLO-PAN-DURO-19890813","MEX","PELONCILLO - PAN DURO",5.10161698027833,-1.68642481105173,0.344155844155844,2.08253968253968,21.0132999037013
"5948",490,1989,"PELONCILLO-PAN-DURO-19890813","PELONCILLO-PAN-DURO-19890813","MEX","PELONCILLO - PAN DURO",5.10161698027833,-1.68642481105173,0.344155844155844,2.08253968253968,21.0132999037013
"5949",500,1989,"PELONCILLO-PAN-DURO-19890813","PELONCILLO-PAN-DURO-19890813","MEX","PELONCILLO - PAN DURO",5.10161698027833,-1.68642481105173,0.344155844155844,2.08253968253968,21.0132999037013
"5950",510,1989,"PELONCILLO-PAN-DURO-19890813","PELONCILLO-PAN-DURO-19890813","MEX","PELONCILLO - PAN DURO",5.10161698027833,-1.68642481105173,0.337662337662338,2.02589928057554,0
"5951",520,1989,"PELONCILLO-PAN-DURO-19890813","PELONCILLO-PAN-DURO-19890813","MEX","PELONCILLO - PAN DURO",5.10161698027833,-1.68642481105173,0.337662337662338,2.02589928057554,0
"5952",530,1989,"PELONCILLO-PAN-DURO-19890813","PELONCILLO-PAN-DURO-19890813","MEX","PELONCILLO - PAN DURO",5.10161698027833,-1.68642481105173,0.331168831168831,1.94625082946251,0
"5953",540,1989,"PELONCILLO-PAN-DURO-19890813","PELONCILLO-PAN-DURO-19890813","MEX","PELONCILLO - PAN DURO",5.10161698027833,-1.68642481105173,0.324675324675325,1.8037037037037,0
"5954",550,1989,"PELONCILLO-PAN-DURO-19890813","PELONCILLO-PAN-DURO-19890813","MEX","PELONCILLO - PAN DURO",5.10161698027833,-1.68642481105173,0.324675324675325,1.8037037037037,0
"5955",560,1989,"PELONCILLO-PAN-DURO-19890813","PELONCILLO-PAN-DURO-19890813","MEX","PELONCILLO - PAN DURO",5.10161698027833,-1.68642481105173,0.305194805194805,1.44512820512821,0
"5956",570,1989,"PELONCILLO-PAN-DURO-19890813","PELONCILLO-PAN-DURO-19890813","MEX","PELONCILLO - PAN DURO",5.10161698027833,-1.68642481105173,0.305194805194805,1.44512820512821,0
"5957",580,1989,"PELONCILLO-PAN-DURO-19890813","PELONCILLO-PAN-DURO-19890813","MEX","PELONCILLO - PAN DURO",5.10161698027833,-1.68642481105173,0.298701298701299,1.30753968253968,0
"5958",590,1989,"PELONCILLO-PAN-DURO-19890813","PELONCILLO-PAN-DURO-19890813","MEX","PELONCILLO - PAN DURO",5.10161698027833,-1.68642481105173,0.285714285714286,1.20261437908497,43.3012701892219
"5959",600,1989,"PELONCILLO-PAN-DURO-19890813","PELONCILLO-PAN-DURO-19890813","MEX","PELONCILLO - PAN DURO",5.10161698027833,-1.68642481105173,0.285714285714286,1.20261437908497,43.3012701892219
"5960",610,1989,"PELONCILLO-PAN-DURO-19890813","PELONCILLO-PAN-DURO-19890813","MEX","PELONCILLO - PAN DURO",5.10161698027833,-1.68642481105173,0.279220779220779,1.14187643020595,19.811529142685
"5961",620,1989,"PELONCILLO-PAN-DURO-19890813","PELONCILLO-PAN-DURO-19890813","MEX","PELONCILLO - PAN DURO",5.10161698027833,-1.68642481105173,0.266233766233766,1.02659802659803,19.811529142685
"5962",630,1989,"PELONCILLO-PAN-DURO-19890813","PELONCILLO-PAN-DURO-19890813","MEX","PELONCILLO - PAN DURO",5.10161698027833,-1.68642481105173,0.25974025974026,1.02633814783347,19.811529142685
"5963",640,1989,"PELONCILLO-PAN-DURO-19890813","PELONCILLO-PAN-DURO-19890813","MEX","PELONCILLO - PAN DURO",5.10161698027833,-1.68642481105173,0.25974025974026,1.02633814783347,19.811529142685
"5964",650,1989,"PELONCILLO-PAN-DURO-19890813","PELONCILLO-PAN-DURO-19890813","MEX","PELONCILLO - PAN DURO",5.10161698027833,-1.68642481105173,0.246753246753247,1.10130718954248,50.540561435989
"5965",450,1990,"PELONCILLO-PAN-DURO-19900630","PELONCILLO-PAN-DURO-19900630","MEX","PELONCILLO - PAN DURO",5.48590608686209,-2.03481026086956,0.349206349206349,3.64227642276423,43.3012701892219
"5966",460,1990,"PELONCILLO-PAN-DURO-19900630","PELONCILLO-PAN-DURO-19900630","MEX","PELONCILLO - PAN DURO",5.48590608686209,-2.03481026086956,0.333333333333333,3.08333333333333,50.540561435989
"5967",470,1990,"PELONCILLO-PAN-DURO-19900630","PELONCILLO-PAN-DURO-19900630","MEX","PELONCILLO - PAN DURO",5.48590608686209,-2.03481026086956,0.317460317460317,2.5,0
"5968",480,1990,"PELONCILLO-PAN-DURO-19900630","PELONCILLO-PAN-DURO-19900630","MEX","PELONCILLO - PAN DURO",5.48590608686209,-2.03481026086956,0.317460317460317,2.5,0
"5969",490,1990,"PELONCILLO-PAN-DURO-19900630","PELONCILLO-PAN-DURO-19900630","MEX","PELONCILLO - PAN DURO",5.48590608686209,-2.03481026086956,0.317460317460317,2.5,0
"5970",500,1990,"PELONCILLO-PAN-DURO-19900630","PELONCILLO-PAN-DURO-19900630","MEX","PELONCILLO - PAN DURO",5.48590608686209,-2.03481026086956,0.285714285714286,1.99206349206349,NA
"5971",510,1990,"PELONCILLO-PAN-DURO-19900630","PELONCILLO-PAN-DURO-19900630","MEX","PELONCILLO - PAN DURO",5.48590608686209,-2.03481026086956,0.285714285714286,1.99206349206349,NA
"5972",520,1990,"PELONCILLO-PAN-DURO-19900630","PELONCILLO-PAN-DURO-19900630","MEX","PELONCILLO - PAN DURO",5.48590608686209,-2.03481026086956,0.26984126984127,1.66287878787879,NA
"5973",530,1990,"PELONCILLO-PAN-DURO-19900630","PELONCILLO-PAN-DURO-19900630","MEX","PELONCILLO - PAN DURO",5.48590608686209,-2.03481026086956,0.222222222222222,1.17482517482517,21.0132999037013
"5974",540,1990,"PELONCILLO-PAN-DURO-19900630","PELONCILLO-PAN-DURO-19900630","MEX","PELONCILLO - PAN DURO",5.48590608686209,-2.03481026086956,0.222222222222222,1.17482517482517,21.0132999037013
"5975",550,1990,"PELONCILLO-PAN-DURO-19900630","PELONCILLO-PAN-DURO-19900630","MEX","PELONCILLO - PAN DURO",5.48590608686209,-2.03481026086956,0.19047619047619,0.908424908424908,0
"5976",560,1990,"PELONCILLO-PAN-DURO-19900630","PELONCILLO-PAN-DURO-19900630","MEX","PELONCILLO - PAN DURO",5.48590608686209,-2.03481026086956,0.19047619047619,0.908424908424908,0
"5977",570,1990,"PELONCILLO-PAN-DURO-19900630","PELONCILLO-PAN-DURO-19900630","MEX","PELONCILLO - PAN DURO",5.48590608686209,-2.03481026086956,0.19047619047619,0.908424908424908,0
"5978",580,1990,"PELONCILLO-PAN-DURO-19900630","PELONCILLO-PAN-DURO-19900630","MEX","PELONCILLO - PAN DURO",5.48590608686209,-2.03481026086956,0.174603174603175,0.718045112781955,0
"5979",590,1990,"PELONCILLO-PAN-DURO-19900630","PELONCILLO-PAN-DURO-19900630","MEX","PELONCILLO - PAN DURO",5.48590608686209,-2.03481026086956,0.158730158730159,0.888888888888889,0
"5980",600,1990,"PELONCILLO-PAN-DURO-19900630","PELONCILLO-PAN-DURO-19900630","MEX","PELONCILLO - PAN DURO",5.48590608686209,-2.03481026086956,0.126984126984127,1,0
"5981",610,1990,"PELONCILLO-PAN-DURO-19900630","PELONCILLO-PAN-DURO-19900630","MEX","PELONCILLO - PAN DURO",5.48590608686209,-2.03481026086956,0.0952380952380952,1.18796992481203,70.1778718652965
"5982",620,1990,"PELONCILLO-PAN-DURO-19900630","PELONCILLO-PAN-DURO-19900630","MEX","PELONCILLO - PAN DURO",5.48590608686209,-2.03481026086956,0.0952380952380952,1.18796992481203,70.1778718652965
"5983",630,1990,"PELONCILLO-PAN-DURO-19900630","PELONCILLO-PAN-DURO-19900630","MEX","PELONCILLO - PAN DURO",5.48590608686209,-2.03481026086956,0.0952380952380952,1.18796992481203,70.1778718652965
"5984",640,1990,"PELONCILLO-PAN-DURO-19900630","PELONCILLO-PAN-DURO-19900630","MEX","PELONCILLO - PAN DURO",5.48590608686209,-2.03481026086956,0.0952380952380952,1.18796992481203,70.1778718652965
"5985",650,1990,"PELONCILLO-PAN-DURO-19900630","PELONCILLO-PAN-DURO-19900630","MEX","PELONCILLO - PAN DURO",5.48590608686209,-2.03481026086956,0.0793650793650794,2.25,0
"5986",450,1994,"PELONCILLO-PAN-DURO-19940711-01","PELONCILLO-PAN-DURO-19940711-01","MEX","PELONCILLO - PAN DURO",3.03304228415856,-0.36091733781191,0.075,-1,0
"5987",460,1994,"PELONCILLO-PAN-DURO-19940711-01","PELONCILLO-PAN-DURO-19940711-01","MEX","PELONCILLO - PAN DURO",3.03304228415856,-0.36091733781191,0.05,-1,NA
"5988",470,1994,"PELONCILLO-PAN-DURO-19940711-01","PELONCILLO-PAN-DURO-19940711-01","MEX","PELONCILLO - PAN DURO",3.03304228415856,-0.36091733781191,0.05,-1,NA
"5989",480,1994,"PELONCILLO-PAN-DURO-19940711-01","PELONCILLO-PAN-DURO-19940711-01","MEX","PELONCILLO - PAN DURO",3.03304228415856,-0.36091733781191,0.05,-1,NA
"5990",490,1994,"PELONCILLO-PAN-DURO-19940711-01","PELONCILLO-PAN-DURO-19940711-01","MEX","PELONCILLO - PAN DURO",3.03304228415856,-0.36091733781191,0.05,-1,NA
"5991",500,1994,"PELONCILLO-PAN-DURO-19940711-01","PELONCILLO-PAN-DURO-19940711-01","MEX","PELONCILLO - PAN DURO",3.03304228415856,-0.36091733781191,0.05,-1,NA
"5992",510,1994,"PELONCILLO-PAN-DURO-19940711-01","PELONCILLO-PAN-DURO-19940711-01","MEX","PELONCILLO - PAN DURO",3.03304228415856,-0.36091733781191,0.05,-1,NA
"5993",520,1994,"PELONCILLO-PAN-DURO-19940711-01","PELONCILLO-PAN-DURO-19940711-01","MEX","PELONCILLO - PAN DURO",3.03304228415856,-0.36091733781191,0.05,-1,NA
"5994",530,1994,"PELONCILLO-PAN-DURO-19940711-01","PELONCILLO-PAN-DURO-19940711-01","MEX","PELONCILLO - PAN DURO",3.03304228415856,-0.36091733781191,0.05,-1,NA
"5995",540,1994,"PELONCILLO-PAN-DURO-19940711-01","PELONCILLO-PAN-DURO-19940711-01","MEX","PELONCILLO - PAN DURO",3.03304228415856,-0.36091733781191,0.05,-1,NA
"5996",550,1994,"PELONCILLO-PAN-DURO-19940711-01","PELONCILLO-PAN-DURO-19940711-01","MEX","PELONCILLO - PAN DURO",3.03304228415856,-0.36091733781191,0.05,-1,NA
"5997",560,1994,"PELONCILLO-PAN-DURO-19940711-01","PELONCILLO-PAN-DURO-19940711-01","MEX","PELONCILLO - PAN DURO",3.03304228415856,-0.36091733781191,0.05,-1,NA
"5998",570,1994,"PELONCILLO-PAN-DURO-19940711-01","PELONCILLO-PAN-DURO-19940711-01","MEX","PELONCILLO - PAN DURO",3.03304228415856,-0.36091733781191,0.05,-1,NA
"5999",580,1994,"PELONCILLO-PAN-DURO-19940711-01","PELONCILLO-PAN-DURO-19940711-01","MEX","PELONCILLO - PAN DURO",3.03304228415856,-0.36091733781191,0.05,-1,NA
"6000",590,1994,"PELONCILLO-PAN-DURO-19940711-01","PELONCILLO-PAN-DURO-19940711-01","MEX","PELONCILLO - PAN DURO",3.03304228415856,-0.36091733781191,0.05,-1,NA
"6001",600,1994,"PELONCILLO-PAN-DURO-19940711-01","PELONCILLO-PAN-DURO-19940711-01","MEX","PELONCILLO - PAN DURO",3.03304228415856,-0.36091733781191,0.025,-1,NA
"6002",610,1994,"PELONCILLO-PAN-DURO-19940711-01","PELONCILLO-PAN-DURO-19940711-01","MEX","PELONCILLO - PAN DURO",3.03304228415856,-0.36091733781191,0.025,-1,NA
"6003",620,1994,"PELONCILLO-PAN-DURO-19940711-01","PELONCILLO-PAN-DURO-19940711-01","MEX","PELONCILLO - PAN DURO",3.03304228415856,-0.36091733781191,0.025,-1,NA
"6004",630,1994,"PELONCILLO-PAN-DURO-19940711-01","PELONCILLO-PAN-DURO-19940711-01","MEX","PELONCILLO - PAN DURO",3.03304228415856,-0.36091733781191,0.025,-1,NA
"6005",640,1994,"PELONCILLO-PAN-DURO-19940711-01","PELONCILLO-PAN-DURO-19940711-01","MEX","PELONCILLO - PAN DURO",3.03304228415856,-0.36091733781191,0.025,-1,NA
"6006",650,1994,"PELONCILLO-PAN-DURO-19940711-01","PELONCILLO-PAN-DURO-19940711-01","MEX","PELONCILLO - PAN DURO",3.03304228415856,-0.36091733781191,0.025,-1,NA
"6007",450,1994,"PELONCILLO-PAN-DURO-19940711-02","PELONCILLO-PAN-DURO-19940711-02","MEX","PELONCILLO - PAN DURO",4.07856853225014,-1.08058912415396,0.0818181818181818,0.824175824175824,54.441557166113
"6008",460,1994,"PELONCILLO-PAN-DURO-19940711-02","PELONCILLO-PAN-DURO-19940711-02","MEX","PELONCILLO - PAN DURO",4.07856853225014,-1.08058912415396,0.0727272727272727,1,54.441557166113
"6009",470,1994,"PELONCILLO-PAN-DURO-19940711-02","PELONCILLO-PAN-DURO-19940711-02","MEX","PELONCILLO - PAN DURO",4.07856853225014,-1.08058912415396,0.0454545454545455,2.11627906976744,0
"6010",480,1994,"PELONCILLO-PAN-DURO-19940711-02","PELONCILLO-PAN-DURO-19940711-02","MEX","PELONCILLO - PAN DURO",4.07856853225014,-1.08058912415396,0.0454545454545455,2.11627906976744,0
"6011",490,1994,"PELONCILLO-PAN-DURO-19940711-02","PELONCILLO-PAN-DURO-19940711-02","MEX","PELONCILLO - PAN DURO",4.07856853225014,-1.08058912415396,0.0363636363636364,1.36363636363636,0
"6012",500,1994,"PELONCILLO-PAN-DURO-19940711-02","PELONCILLO-PAN-DURO-19940711-02","MEX","PELONCILLO - PAN DURO",4.07856853225014,-1.08058912415396,0.0363636363636364,1.36363636363636,0
"6013",510,1994,"PELONCILLO-PAN-DURO-19940711-02","PELONCILLO-PAN-DURO-19940711-02","MEX","PELONCILLO - PAN DURO",4.07856853225014,-1.08058912415396,0.0272727272727273,Inf,0
"6014",520,1994,"PELONCILLO-PAN-DURO-19940711-02","PELONCILLO-PAN-DURO-19940711-02","MEX","PELONCILLO - PAN DURO",4.07856853225014,-1.08058912415396,0.0181818181818182,Inf,NA
"6015",530,1994,"PELONCILLO-PAN-DURO-19940711-02","PELONCILLO-PAN-DURO-19940711-02","MEX","PELONCILLO - PAN DURO",4.07856853225014,-1.08058912415396,0.0181818181818182,Inf,NA
"6016",540,1994,"PELONCILLO-PAN-DURO-19940711-02","PELONCILLO-PAN-DURO-19940711-02","MEX","PELONCILLO - PAN DURO",4.07856853225014,-1.08058912415396,0.0181818181818182,Inf,NA
"6017",550,1994,"PELONCILLO-PAN-DURO-19940711-02","PELONCILLO-PAN-DURO-19940711-02","MEX","PELONCILLO - PAN DURO",4.07856853225014,-1.08058912415396,0.0181818181818182,Inf,NA
"6018",560,1994,"PELONCILLO-PAN-DURO-19940711-02","PELONCILLO-PAN-DURO-19940711-02","MEX","PELONCILLO - PAN DURO",4.07856853225014,-1.08058912415396,0.0181818181818182,Inf,NA
"6019",570,1994,"PELONCILLO-PAN-DURO-19940711-02","PELONCILLO-PAN-DURO-19940711-02","MEX","PELONCILLO - PAN DURO",4.07856853225014,-1.08058912415396,0.0181818181818182,Inf,NA
"6020",580,1994,"PELONCILLO-PAN-DURO-19940711-02","PELONCILLO-PAN-DURO-19940711-02","MEX","PELONCILLO - PAN DURO",4.07856853225014,-1.08058912415396,0.0181818181818182,Inf,NA
"6021",590,1994,"PELONCILLO-PAN-DURO-19940711-02","PELONCILLO-PAN-DURO-19940711-02","MEX","PELONCILLO - PAN DURO",4.07856853225014,-1.08058912415396,0.0181818181818182,Inf,NA
"6022",600,1994,"PELONCILLO-PAN-DURO-19940711-02","PELONCILLO-PAN-DURO-19940711-02","MEX","PELONCILLO - PAN DURO",4.07856853225014,-1.08058912415396,0.0181818181818182,Inf,NA
"6023",610,1994,"PELONCILLO-PAN-DURO-19940711-02","PELONCILLO-PAN-DURO-19940711-02","MEX","PELONCILLO - PAN DURO",4.07856853225014,-1.08058912415396,0.0181818181818182,Inf,NA
"6024",620,1994,"PELONCILLO-PAN-DURO-19940711-02","PELONCILLO-PAN-DURO-19940711-02","MEX","PELONCILLO - PAN DURO",4.07856853225014,-1.08058912415396,0.0181818181818182,Inf,NA
"6025",630,1994,"PELONCILLO-PAN-DURO-19940711-02","PELONCILLO-PAN-DURO-19940711-02","MEX","PELONCILLO - PAN DURO",4.07856853225014,-1.08058912415396,0.00909090909090909,-1,NA
"6026",640,1994,"PELONCILLO-PAN-DURO-19940711-02","PELONCILLO-PAN-DURO-19940711-02","MEX","PELONCILLO - PAN DURO",4.07856853225014,-1.08058912415396,0.00909090909090909,-1,NA
"6027",650,1994,"PELONCILLO-PAN-DURO-19940711-02","PELONCILLO-PAN-DURO-19940711-02","MEX","PELONCILLO - PAN DURO",4.07856853225014,-1.08058912415396,0.00909090909090909,-1,NA
"6028",450,1994,"PELONCILLO-PAN-DURO-19940711","PELONCILLO-PAN-DURO-19940711","MEX","PELONCILLO - PAN DURO",1.53659053282304,0.309172931042585,0,NA,NA
"6029",460,1994,"PELONCILLO-PAN-DURO-19940711","PELONCILLO-PAN-DURO-19940711","MEX","PELONCILLO - PAN DURO",1.53659053282304,0.309172931042585,0,NA,NA
"6030",470,1994,"PELONCILLO-PAN-DURO-19940711","PELONCILLO-PAN-DURO-19940711","MEX","PELONCILLO - PAN DURO",1.53659053282304,0.309172931042585,0,NA,NA
"6031",480,1994,"PELONCILLO-PAN-DURO-19940711","PELONCILLO-PAN-DURO-19940711","MEX","PELONCILLO - PAN DURO",1.53659053282304,0.309172931042585,0,NA,NA
"6032",490,1994,"PELONCILLO-PAN-DURO-19940711","PELONCILLO-PAN-DURO-19940711","MEX","PELONCILLO - PAN DURO",1.53659053282304,0.309172931042585,0,NA,NA
"6033",500,1994,"PELONCILLO-PAN-DURO-19940711","PELONCILLO-PAN-DURO-19940711","MEX","PELONCILLO - PAN DURO",1.53659053282304,0.309172931042585,0,NA,NA
"6034",510,1994,"PELONCILLO-PAN-DURO-19940711","PELONCILLO-PAN-DURO-19940711","MEX","PELONCILLO - PAN DURO",1.53659053282304,0.309172931042585,0,NA,NA
"6035",520,1994,"PELONCILLO-PAN-DURO-19940711","PELONCILLO-PAN-DURO-19940711","MEX","PELONCILLO - PAN DURO",1.53659053282304,0.309172931042585,0,NA,NA
